2020-10-08 10:54:55 |INFO  |main |SpringApplication.java:655 |com.bai.guli.aclservice.ServiceAclApplication |The following profiles are active: dev
2020-10-08 13:01:42 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:01:42 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'spring.cloud.sentinel-com.alibaba.cloud.sentinel.SentinelProperties' of type [com.alibaba.cloud.sentinel.SentinelProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:01:42 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration' of type [com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration$$EnhancerBySpringCGLIB$$84e32aca] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:01:43 |INFO  |main |TomcatWebServer.java:92 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8190 (http)
2020-10-08 13:01:43 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8190"]
2020-10-08 13:01:43 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2020-10-08 13:01:43 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-10-08 13:01:43 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |An older version [1.2.21] of the APR based Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.23]
2020-10-08 13:01:43 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |Loaded APR based Apache Tomcat Native library [1.2.21] using APR version [1.6.5].
2020-10-08 13:01:43 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2020-10-08 13:01:43 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2020-10-08 13:01:43 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |OpenSSL successfully initialized [OpenSSL 1.1.1a  20 Nov 2018]
2020-10-08 13:01:43 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2020-10-08 13:01:43 |INFO  |main |ServletWebServerApplicationContext.java:284 |org.springframework.web.context.ContextLoader |Root WebApplicationContext: initialization completed in 2194 ms
2020-10-08 13:01:43 |INFO  |main |SentinelWebAutoConfiguration.java:96 |com.alibaba.cloud.sentinel.SentinelWebAutoConfiguration |[Sentinel Starter] register Sentinel CommonFilter with urlPatterns: [/*].
2020-10-08 13:01:45 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/api/**'], []
2020-10-08 13:01:45 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/swagger-resources/**'], []
2020-10-08 13:01:45 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/webjars/**'], []
2020-10-08 13:01:45 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/v2/**'], []
2020-10-08 13:01:45 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/swagger-ui.html/**'], []
2020-10-08 13:01:45 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@30ec211a, org.springframework.security.web.context.SecurityContextPersistenceFilter@37d0d373, org.springframework.security.web.header.HeaderWriterFilter@fe42a09, org.springframework.security.web.authentication.logout.LogoutFilter@7c5f29c6, com.bai.guli.serurity.filter.TokenLoginFilter@1ac0cdb0, com.bai.guli.serurity.filter.TokenAuthenticationFilter@6684f7f2, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@2ba024cb, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@99c4993, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@54f2df29, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1682e6a, org.springframework.security.web.session.SessionManagementFilter@1ffd0114, org.springframework.security.web.access.ExceptionTranslationFilter@3f3c8b60, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@36dafa24]
2020-10-08 13:01:45 |INFO  |main |PropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-10-08 13:01:45 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-10-08 13:01:45 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-10-08 13:01:45 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Initializing ExecutorService 'applicationTaskExecutor'
2020-10-08 13:01:46 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler |Initializing ExecutorService
2020-10-08 13:01:46 |INFO  |main |EpollProvider.java:68 |io.lettuce.core.EpollProvider |Starting without optional epoll library
2020-10-08 13:01:46 |INFO  |main |KqueueProvider.java:70 |io.lettuce.core.KqueueProvider |Starting without optional kqueue library
2020-10-08 13:01:48 |INFO  |main |DocumentationPluginsBootstrapper.java:147 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Context refreshed
2020-10-08 13:01:48 |INFO  |main |DocumentationPluginsBootstrapper.java:150 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2020-10-08 13:01:48 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2020-10-08 13:01:48 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: removeUsingDELETE_1
2020-10-08 13:01:48 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: saveUsingPOST_1
2020-10-08 13:01:48 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: updateByIdUsingPUT_1
2020-10-08 13:01:48 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: batchRemoveUsingDELETE_1
2020-10-08 13:01:48 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: doAssignUsingPOST_1
2020-10-08 13:01:48 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: indexUsingGET_1
2020-10-08 13:01:48 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: removeUsingDELETE_2
2020-10-08 13:01:48 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: saveUsingPOST_2
2020-10-08 13:01:48 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: toAssignUsingGET_1
2020-10-08 13:01:48 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: updateByIdUsingPUT_2
2020-10-08 13:01:48 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2020-10-08 13:01:49 |INFO  |main |ScheduledAnnotationBeanPostProcessor.java:297 |org.springframework.scheduling.annotation.ScheduledAnnotationBeanPostProcessor |No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2020-10-08 13:01:49 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8190"]
2020-10-08 13:01:49 |INFO  |main |TomcatWebServer.java:204 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8190 (http) with context path ''
2020-10-08 13:01:49 |INFO  |main |NacosServiceRegistry.java:62 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, service-acl 192.168.0.101:8190 register finished
2020-10-08 13:01:50 |INFO  |main |StartupInfoLogger.java:61 |com.bai.guli.aclservice.ServiceAclApplication |Started ServiceAclApplication in 11.182 seconds (JVM running for 12.173)
2020-10-08 13:02:10 |INFO  |http-nio-8190-exec-1 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-10-08 13:02:10 |INFO  |http-nio-8190-exec-1 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2020-10-08 13:02:10 |INFO  |http-nio-8190-exec-1 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 11 ms
2020-10-08 13:02:10 |INFO  |http-nio-8190-exec-1 |HikariDataSource.java:110 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Starting...
2020-10-08 13:02:10 |INFO  |http-nio-8190-exec-1 |HikariDataSource.java:123 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Start completed.
2020-10-08 13:02:11 |INFO  |http-nio-8190-exec-2 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/index/info
2020-10-08 13:02:26 |INFO  |http-nio-8190-exec-3 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/user/1/10
2020-10-08 13:04:07 |INFO  |http-nio-8190-exec-5 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/role/1/10
2020-10-08 13:04:08 |INFO  |http-nio-8190-exec-6 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/permission
2020-10-08 13:04:18 |INFO  |http-nio-8190-exec-7 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/role/1/10
2020-10-08 13:04:29 |INFO  |http-nio-8190-exec-8 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/role/1/10
2020-10-08 13:04:31 |INFO  |http-nio-8190-exec-9 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/permission
2020-10-08 13:04:33 |INFO  |http-nio-8190-exec-10 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/user/1/10
2020-10-08 13:04:51 |INFO  |http-nio-8190-exec-1 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/role/1/10
2020-10-08 13:05:16 |INFO  |http-nio-8190-exec-2 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/permission
2020-10-08 13:05:44 |INFO  |http-nio-8190-exec-3 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/user/1/10
2020-10-08 13:11:39 |INFO  |http-nio-8190-exec-5 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/index/info
2020-10-08 13:11:39 |INFO  |http-nio-8190-exec-6 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/user/1/10
2020-10-08 13:12:17 |INFO  |http-nio-8190-exec-9 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/index/info
2020-10-08 13:12:17 |INFO  |http-nio-8190-exec-10 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/user/1/10
2020-10-08 13:14:02 |INFO  |http-nio-8190-exec-2 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/index/info
2020-10-08 13:16:13 |INFO  |http-nio-8190-exec-4 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/index/info
2020-10-08 13:16:52 |INFO  |http-nio-8190-exec-5 |TokenAuthenticationFilter.java:45 |com.bai.guli.serurity.filter.TokenAuthenticationFilter |=================/admin/acl/index/info
2020-10-08 13:32:10 |INFO  |main |SpringApplication.java:655 |com.bai.guli.aclservice.ServiceAclApplication |The following profiles are active: dev
2020-10-08 13:32:12 |INFO  |main |RepositoryConfigurationDelegate.java:249 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode!
2020-10-08 13:32:12 |INFO  |main |RepositoryConfigurationDelegate.java:127 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-10-08 13:32:12 |INFO  |main |RepositoryConfigurationDelegate.java:187 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 9ms. Found 0 Redis repository interfaces.
2020-10-08 13:32:13 |INFO  |main |GenericScope.java:295 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=6c1c0665-d828-326d-b65f-84b15c2e2c95
2020-10-08 13:32:13 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:32:13 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:32:13 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:32:13 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@11f9535b' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:32:13 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:32:13 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:32:13 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'spring.cloud.sentinel-com.alibaba.cloud.sentinel.SentinelProperties' of type [com.alibaba.cloud.sentinel.SentinelProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:32:13 |INFO  |main |PostProcessorRegistrationDelegate.java:330 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration' of type [com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration$$EnhancerBySpringCGLIB$$11ef5bd2] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-08 13:32:13 |INFO  |main |TomcatWebServer.java:92 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8190 (http)
2020-10-08 13:32:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8190"]
2020-10-08 13:32:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2020-10-08 13:32:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-10-08 13:32:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |An older version [1.2.21] of the APR based Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [1.2.23]
2020-10-08 13:32:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |Loaded APR based Apache Tomcat Native library [1.2.21] using APR version [1.6.5].
2020-10-08 13:32:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2020-10-08 13:32:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2020-10-08 13:32:13 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |OpenSSL successfully initialized [OpenSSL 1.1.1a  20 Nov 2018]
2020-10-08 13:32:14 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2020-10-08 13:32:14 |INFO  |main |ServletWebServerApplicationContext.java:284 |org.springframework.web.context.ContextLoader |Root WebApplicationContext: initialization completed in 3353 ms
2020-10-08 13:32:14 |INFO  |main |SentinelWebAutoConfiguration.java:96 |com.alibaba.cloud.sentinel.SentinelWebAutoConfiguration |[Sentinel Starter] register Sentinel CommonFilter with urlPatterns: [/*].
2020-10-08 13:32:17 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/api/**'], []
2020-10-08 13:32:17 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/swagger-resources/**'], []
2020-10-08 13:32:17 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/webjars/**'], []
2020-10-08 13:32:17 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/v2/**'], []
2020-10-08 13:32:17 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/swagger-ui.html/**'], []
2020-10-08 13:32:17 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2cd3fc29, org.springframework.security.web.context.SecurityContextPersistenceFilter@30fbc23, org.springframework.security.web.header.HeaderWriterFilter@6481dce5, org.springframework.security.web.authentication.logout.LogoutFilter@786a3477, com.bai.guli.serurity.filter.TokenLoginFilter@55951fcd, com.bai.guli.serurity.filter.TokenAuthenticationFilter@3513d214, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@4ab66127, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3e2d44f3, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7d88fa9c, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7534785a, org.springframework.security.web.session.SessionManagementFilter@14874a5d, org.springframework.security.web.access.ExceptionTranslationFilter@61d2f267, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@11abd6c]
2020-10-08 13:32:17 |INFO  |main |PropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2020-10-08 13:32:17 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-10-08 13:32:17 |INFO  |main |URLConfigurationSource.java:122 |com.netflix.config.sources.URLConfigurationSource |To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2020-10-08 13:32:17 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Initializing ExecutorService 'applicationTaskExecutor'
2020-10-08 13:32:19 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler |Initializing ExecutorService
2020-10-08 13:32:20 |INFO  |main |EpollProvider.java:68 |io.lettuce.core.EpollProvider |Starting without optional epoll library
2020-10-08 13:32:20 |INFO  |main |KqueueProvider.java:70 |io.lettuce.core.KqueueProvider |Starting without optional kqueue library
2020-10-08 13:32:22 |INFO  |main |DocumentationPluginsBootstrapper.java:147 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Context refreshed
2020-10-08 13:32:22 |INFO  |main |DocumentationPluginsBootstrapper.java:150 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2020-10-08 13:32:22 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2020-10-08 13:32:22 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: removeUsingDELETE_1
2020-10-08 13:32:22 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: saveUsingPOST_1
2020-10-08 13:32:22 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: updateByIdUsingPUT_1
2020-10-08 13:32:22 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: batchRemoveUsingDELETE_1
2020-10-08 13:32:22 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: doAssignUsingPOST_1
2020-10-08 13:32:22 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: indexUsingGET_1
2020-10-08 13:32:22 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: removeUsingDELETE_2
2020-10-08 13:32:22 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: saveUsingPOST_2
2020-10-08 13:32:22 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: toAssignUsingGET_1
2020-10-08 13:32:22 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: updateByIdUsingPUT_2
2020-10-08 13:32:22 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2020-10-08 13:32:23 |INFO  |main |ScheduledAnnotationBeanPostProcessor.java:297 |org.springframework.scheduling.annotation.ScheduledAnnotationBeanPostProcessor |No TaskScheduler/ScheduledExecutorService bean found for scheduled processing
2020-10-08 13:32:23 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8190"]
2020-10-08 13:32:23 |INFO  |main |TomcatWebServer.java:204 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8190 (http) with context path ''
2020-10-08 13:32:23 |INFO  |main |NacosServiceRegistry.java:62 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, service-acl 192.168.0.101:8190 register finished
2020-10-08 13:32:24 |INFO  |main |StartupInfoLogger.java:61 |com.bai.guli.aclservice.ServiceAclApplication |Started ServiceAclApplication in 16.157 seconds (JVM running for 17.737)
2020-10-08 13:38:00 |INFO  |main |SpringApplication.java:655 |com.bai.guli.aclservice.ServiceAclApplication |The following profiles are active: dev
2020-10-08 13:38:01 |INFO  |main |RepositoryConfigurationDelegate.java:249 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Multiple Spring Data modules found, entering strict repository configuration mode!
2020-10-08 13:38:01 |INFO  |main |RepositoryConfigurationDelegate.java:127 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-10-08 13:38:01 |INFO  |main |RepositoryConfigurationDelegate.java:187 |org.springframework.data.repository.config.RepositoryConfigurationDelegate |Finished Spring Data repository scanning in 8ms. Found 0 Redis repository interfaces.
